,ProdSalesCode,ProductNumber,Productdescr,SalesDistCode,SalesDistrict,Cust_Segment,Last_Record_Date,Year,Month,Forecast_Date,Lag,Hist_Qty,Fcst_Qty,MAPE,Accuracy,Model
19767,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2022,9,2022-09-01,8,0.0,701.3995982666106,1.0,0.0,SARIMA
19768,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2022,10,2022-10-01,9,0.0,330.9769474111235,1.0,0.0,SARIMA
19769,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2022,11,2022-11-01,10,0.0,0.0,0.0,1.0,SARIMA
19770,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2022,12,2022-12-01,11,0.0,136.99128036132538,1.0,0.0,SARIMA
19771,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,1,2023-01-01,12,0.0,0.0,0.0,1.0,SARIMA
19772,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,2,2023-02-01,13,0.0,91.25005840036431,1.0,0.0,SARIMA
19773,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,3,2023-03-01,14,0.0,0.5960390724343512,1.0,0.0,SARIMA
19774,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,4,2023-04-01,15,0.0,0.0,0.0,1.0,SARIMA
19775,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,5,2023-05-01,16,0.0,0.0,0.0,1.0,SARIMA
19776,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,6,2023-06-01,17,0.0,368.66817087837785,1.0,0.0,SARIMA
19777,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,7,2023-07-01,18,0.0,467.1931048272242,1.0,0.0,SARIMA
19778,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,8,2023-08-01,19,0.0,650.6488821964413,1.0,0.0,SARIMA
19779,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,9,2023-09-01,20,0.0,409.72719027793966,1.0,0.0,SARIMA
19780,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,10,2023-10-01,21,0.0,184.56715289274464,1.0,0.0,SARIMA
19781,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,11,2023-11-01,22,0.0,0.0,0.0,1.0,SARIMA
19782,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2023,12,2023-12-01,23,0.0,448.51293416245386,1.0,0.0,SARIMA
19783,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2024,1,2024-01-01,24,0.0,0.0,0.0,1.0,SARIMA
19784,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2024,2,2024-02-01,25,0.0,31.386953366482548,1.0,0.0,SARIMA
19785,34121100CE_1216,34121100CE,NOVATION® 2600,1216,Essex Food Ingr,GROUP_2,2022-01-01,2024,3,2024-03-01,26,0.0,0.0,0.0,1.0,SARIMA
19786,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,2,2022-02-01,1,0.0,0.0,0.0,1.0,SARIMA
19787,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,3,2022-03-01,2,0.0,305.72808200768293,1.0,0.0,SARIMA
19788,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,4,2022-04-01,3,0.0,1222.1842731392187,1.0,0.0,SARIMA
19789,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,5,2022-05-01,4,0.0,1735.7479293513074,1.0,0.0,SARIMA
19790,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,6,2022-06-01,5,0.0,924.2053919032429,1.0,0.0,SARIMA
19791,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,7,2022-07-01,6,0.0,1358.3297974544255,1.0,0.0,SARIMA
19792,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,8,2022-08-01,7,0.0,0.0,0.0,1.0,SARIMA
19793,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,9,2022-09-01,8,0.0,603.2622118845618,1.0,0.0,SARIMA
19794,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,10,2022-10-01,9,0.0,1060.64159298114,1.0,0.0,SARIMA
19795,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,11,2022-11-01,10,0.0,51.01870029553873,1.0,0.0,SARIMA
19796,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2022,12,2022-12-01,11,0.0,295.64604758502895,1.0,0.0,SARIMA
19797,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,1,2023-01-01,12,0.0,2067.392308915269,1.0,0.0,SARIMA
19798,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,2,2023-02-01,13,0.0,1460.6533605599004,1.0,0.0,SARIMA
19799,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,3,2023-03-01,14,0.0,926.8737138542521,1.0,0.0,SARIMA
19800,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,4,2023-04-01,15,0.0,1085.497770399615,1.0,0.0,SARIMA
19801,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,5,2023-05-01,16,0.0,5.45123512929041,1.0,0.0,SARIMA
19802,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,6,2023-06-01,17,0.0,920.5534395347647,1.0,0.0,SARIMA
19803,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,7,2023-07-01,18,0.0,1687.569273194373,1.0,0.0,SARIMA
19804,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,8,2023-08-01,19,0.0,0.0,0.0,1.0,SARIMA
19805,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,9,2023-09-01,20,0.0,126.54709944465344,1.0,0.0,SARIMA
19806,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,10,2023-10-01,21,0.0,2158.0203900889715,1.0,0.0,SARIMA
19807,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,11,2023-11-01,22,0.0,2057.2514629594975,1.0,0.0,SARIMA
19808,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2023,12,2023-12-01,23,0.0,657.3521630936604,1.0,0.0,SARIMA
19809,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2024,1,2024-01-01,24,0.0,1448.9521541133856,1.0,0.0,SARIMA
19810,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2024,2,2024-02-01,25,0.0,0.0,0.0,1.0,SARIMA
19811,34121100CE_1259,34121100CE,NOVATION® 2600,1259,Food Ingredients,GROUP_2,2022-01-01,2024,3,2024-03-01,26,0.0,535.1625428225142,1.0,0.0,SARIMA
19812,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,2,2022-02-01,1,0.0,1634.68359375,1.0,0.0,XGB
19813,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,3,2022-03-01,2,0.0,0.0,0.0,1.0,XGB
19814,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,4,2022-04-01,3,0.0,55.92866516113281,1.0,0.0,XGB
19815,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,5,2022-05-01,4,0.0,560.8425903320311,1.0,0.0,XGB
19816,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,6,2022-06-01,5,0.0,219.9379730224609,1.0,0.0,XGB
19817,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,7,2022-07-01,6,0.0,280.88583374023443,1.0,0.0,XGB
19818,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,8,2022-08-01,7,0.0,246.047607421875,1.0,0.0,XGB
19819,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,9,2022-09-01,8,0.0,505.247802734375,1.0,0.0,XGB
19820,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,10,2022-10-01,9,0.0,131.734130859375,1.0,0.0,XGB
19821,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,11,2022-11-01,10,0.0,0.0,0.0,1.0,XGB
19822,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2022,12,2022-12-01,11,0.0,0.0,0.0,1.0,XGB
19823,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,1,2023-01-01,12,0.0,284.48126220703125,1.0,0.0,XGB
19824,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,2,2023-02-01,13,0.0,0.0,0.0,1.0,XGB
19825,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,3,2023-03-01,14,0.0,0.0,0.0,1.0,XGB
19826,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,4,2023-04-01,15,0.0,120.99056243896484,1.0,0.0,XGB
19827,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,5,2023-05-01,16,0.0,975.8306274414062,1.0,0.0,XGB
19828,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,6,2023-06-01,17,0.0,390.2131042480469,1.0,0.0,XGB
19829,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,7,2023-07-01,18,0.0,0.0,0.0,1.0,XGB
19830,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,8,2023-08-01,19,0.0,555.06494140625,1.0,0.0,XGB
19831,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,9,2023-09-01,20,0.0,225.5537567138672,1.0,0.0,XGB
19832,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,10,2023-10-01,21,0.0,847.28759765625,1.0,0.0,XGB
19833,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,11,2023-11-01,22,0.0,298.48406982421875,1.0,0.0,XGB
19834,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2023,12,2023-12-01,23,0.0,365.1391906738281,1.0,0.0,XGB
19835,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2024,1,2024-01-01,24,0.0,409.27545166015625,1.0,0.0,XGB
19836,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2024,2,2024-02-01,25,0.0,547.8408203125,1.0,0.0,XGB
19837,34121100CE_2059,34121100CE,NOVATION® 2600,2059,ICI FOODS,GROUP_2,2022-01-01,2024,3,2024-03-01,26,0.0,93.4389190673828,1.0,0.0,XGB
19838,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,2,2022-02-01,1,12000.08,11650.057478748942,0.02916834898192826,0.9708316510180718,SARIMA
19839,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,3,2022-03-01,2,20000.14,20091.046892892682,0.0045453128274443415,0.9954546871725557,SARIMA
19840,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,4,2022-04-01,3,19000.13,5633.43488575311,0.7035054557125077,0.29649454428749233,SARIMA
19841,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,5,2022-05-01,4,0.0,17718.31799392344,1.0,0.0,SARIMA
19842,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,6,2022-06-01,5,0.0,17237.33339688245,1.0,0.0,SARIMA
19843,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,7,2022-07-01,6,0.0,17550.07530322547,1.0,0.0,SARIMA
19844,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,8377.200478569199,1.0,0.0,SARIMA
19845,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,22068.617801983306,1.0,0.0,SARIMA
19846,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,7640.0574035247655,1.0,0.0,SARIMA
19847,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,12038.97610299363,1.0,0.0,SARIMA
19848,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,12012.91058154049,1.0,0.0,SARIMA
19849,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,8726.169566061684,1.0,0.0,SARIMA
19850,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,20664.588691248195,1.0,0.0,SARIMA
19851,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,20430.455600917885,1.0,0.0,SARIMA
19852,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,14633.262815594795,1.0,0.0,SARIMA
19853,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,9349.810853683952,1.0,0.0,SARIMA
19854,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,15792.934755055116,1.0,0.0,SARIMA
19855,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,14016.994711576026,1.0,0.0,SARIMA
19856,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,9740.09591310706,1.0,0.0,SARIMA
19857,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,15959.51552913645,1.0,0.0,SARIMA
19858,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,11120.257707195537,1.0,0.0,SARIMA
19859,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,22142.593791784493,1.0,0.0,SARIMA
19860,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,24737.59805425133,1.0,0.0,SARIMA
19861,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2024,1,2024-01-01,24,0.0,11856.323434479571,1.0,0.0,SARIMA
19862,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2024,2,2024-02-01,25,0.0,11476.641137009663,1.0,0.0,SARIMA
19863,34121100CE_2065,34121100CE,NOVATION® 2600,2065,Batory Foods,GROUP_3,2022-01-01,2024,3,2024-03-01,26,0.0,19371.496260359167,1.0,0.0,SARIMA
19864,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,2,2022-02-01,1,10000.06,10063.133087077584,0.006307270864133236,0.9936927291358668,SARIMA
19865,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,3,2022-03-01,2,9000.05,8952.662381089478,0.0052652617386038155,0.9947347382613961,SARIMA
19866,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,4,2022-04-01,3,9000.05,8833.187453457806,0.018540179948132927,0.981459820051867,SARIMA
19867,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,5,2022-05-01,4,0.0,8839.099507168905,1.0,0.0,SARIMA
19868,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,6,2022-06-01,5,0.0,8955.910225306758,1.0,0.0,SARIMA
19869,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,7,2022-07-01,6,0.0,9345.3193582731,1.0,0.0,SARIMA
19870,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,8872.316541708073,1.0,0.0,SARIMA
19871,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,8588.986959651796,1.0,0.0,SARIMA
19872,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,8527.420252638387,1.0,0.0,SARIMA
19873,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,8273.376855801851,1.0,0.0,SARIMA
19874,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,8383.885318160113,1.0,0.0,SARIMA
19875,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,8010.028556896856,1.0,0.0,SARIMA
19876,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,8213.700365214874,1.0,0.0,SARIMA
19877,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,8183.216386979933,1.0,0.0,SARIMA
19878,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,8140.083508662176,1.0,0.0,SARIMA
19879,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,7562.424468430214,1.0,0.0,SARIMA
19880,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,7783.924961533562,1.0,0.0,SARIMA
19881,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,7279.605251701034,1.0,0.0,SARIMA
19882,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,7483.619495808454,1.0,0.0,SARIMA
19883,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,7528.81588698019,1.0,0.0,SARIMA
19884,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,7326.628515630122,1.0,0.0,SARIMA
19885,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,7377.991657393352,1.0,0.0,SARIMA
19886,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,7325.445967689518,1.0,0.0,SARIMA
19887,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2024,1,2024-01-01,24,0.0,7267.657358451584,1.0,0.0,SARIMA
19888,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2024,2,2024-02-01,25,0.0,6972.900630065152,1.0,0.0,SARIMA
19889,34121100CE_2304,34121100CE,NOVATION® 2600,2304,MARSAN FOODS LIMITED,GROUP_3,2022-01-01,2024,3,2024-03-01,26,0.0,7033.4294750969175,1.0,0.0,SARIMA
19916,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,2,2022-02-01,1,53000.36,44551.035523159626,0.15942013369041974,0.8405798663095803,SARIMA
19917,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,3,2022-03-01,2,40000.27,39444.862454150185,0.013885094921854576,0.9861149050781455,SARIMA
19918,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,4,2022-04-01,3,0.0,37913.81750159027,1.0,0.0,SARIMA
19919,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,5,2022-05-01,4,0.0,34937.45466343658,1.0,0.0,SARIMA
19920,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,6,2022-06-01,5,0.0,54127.8227455876,1.0,0.0,SARIMA
19921,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,7,2022-07-01,6,0.0,39275.688607107455,1.0,0.0,SARIMA
19922,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,8,2022-08-01,7,0.0,55017.25225917065,1.0,0.0,SARIMA
19923,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,9,2022-09-01,8,0.0,43533.176772731786,1.0,0.0,SARIMA
19924,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,10,2022-10-01,9,0.0,52297.65178075244,1.0,0.0,SARIMA
19925,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,11,2022-11-01,10,0.0,47881.781505923536,1.0,0.0,SARIMA
19926,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2022,12,2022-12-01,11,0.0,42284.15238312364,1.0,0.0,SARIMA
19927,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,1,2023-01-01,12,0.0,37672.54318528812,1.0,0.0,SARIMA
19928,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,2,2023-02-01,13,0.0,41396.806546816115,1.0,0.0,SARIMA
19929,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,3,2023-03-01,14,0.0,37217.666171411154,1.0,0.0,SARIMA
19930,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,4,2023-04-01,15,0.0,41735.297766913245,1.0,0.0,SARIMA
19931,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,5,2023-05-01,16,0.0,43241.84716079901,1.0,0.0,SARIMA
19932,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,6,2023-06-01,17,0.0,39755.68597851317,1.0,0.0,SARIMA
19933,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,7,2023-07-01,18,0.0,31600.605989671934,1.0,0.0,SARIMA
19934,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,8,2023-08-01,19,0.0,35696.008272400126,1.0,0.0,SARIMA
19935,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,9,2023-09-01,20,0.0,34114.40146329727,1.0,0.0,SARIMA
19936,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,10,2023-10-01,21,0.0,34408.679958808025,1.0,0.0,SARIMA
19937,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,11,2023-11-01,22,0.0,33038.805312181335,1.0,0.0,SARIMA
19938,34121A00CE_1034,34121A00CE,NOVATION® PRIMA 600,1034,CON AGRA,GROUP_3,2022-01-01,2023,12,2023-12-01,23,0.0,34876.66940211877,1.0,0.0,SARIMA
